supermarket,no_of_items,variation,total,paid,change,type,food,snack,beverage,consumables,high_end,asset,fixed_asset,date,mall,time,time_type,type_market,location,loc_category,day,day_type,24hr,day_1,month,year,hour,item_no_cat,total_cat,paid_cat,change_cat,datetime,cluster
karrymart,1,1,60.0,60,0.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,12:17:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,12,A,1,1,1,2017-05-23 12:17:00,0
karrymart,1,1,90.0,100,10.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,20:52:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,A,1,1,1,2017-05-23 20:52:00,0
karrymart,2,2,155.0,1000,845.0,cash,yes,no,yes,no,no,no,no,2017-05-23 00:00:00,no,20:36:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,A,1,1,1,2017-05-23 20:36:00,0
karrymart,1,1,45.0,50,5.0,cash,no,no,no,yes,no,no,no,2017-05-23 00:00:00,no,19:06:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,A,1,1,1,2017-05-23 19:06:00,0
karrymart,2,1,40.0,100,60.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,20:27:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,A,1,1,1,2017-05-23 20:27:00,0
karrymart,1,1,70.0,100,30.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,20:55:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,A,1,1,1,2017-05-23 20:55:00,0
karrymart,1,1,60.0,100,40.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,19:12:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,A,1,1,1,2017-05-23 19:12:00,0
karrymart,2,1,230.0,1000,770.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,18:04:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,18,A,1,1,1,2017-05-23 18:04:00,0
karrymart,1,1,30.0,50,20.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,19:34:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,A,1,1,1,2017-05-23 19:34:00,0
karrymart,1,1,60.0,500,440.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,19:24:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,A,1,1,1,2017-05-23 19:24:00,0
karrymart,2,2,100.0,100,0.0,cash,no,yes,yes,no,no,no,no,2017-05-23 00:00:00,no,20:24:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,A,1,1,1,2017-05-23 20:24:00,0
karrymart,1,1,50.0,100,50.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,19:00:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,A,1,1,1,2017-05-23 19:00:00,0
karrymart,1,1,30.0,100,70.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,19:44:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,A,1,1,1,2017-05-23 19:44:00,0
karrymart,1,1,115.0,1000,885.0,cash,no,yes,no,no,no,no,no,2015-05-23 00:00:00,no,20:42:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2015.0,20,A,1,1,1,2015-05-23 20:42:00,0
karrymart,1,1,80.0,100,20.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,18:15:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,18,A,1,1,1,2017-05-23 18:15:00,0
karrymart,5,1,295.0,300,5.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,19:23:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,B,1,1,1,2017-05-23 19:23:00,0
karrymart,2,2,205.0,205,0.0,cash,yes,no,no,yes,no,no,no,2017-05-23 00:00:00,no,18:10:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,18,A,1,1,1,2017-05-23 18:10:00,0
karrymart,4,2,1468.0,2000,532.0,cash,no,no,no,yes,no,yes,no,2017-05-23 00:00:00,no,18:00:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,18,B,1,1,1,2017-05-23 18:00:00,0
karrymart,1,1,60.0,70,10.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,16:53:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,16,A,1,1,1,2017-05-23 16:53:00,0
karrymart,1,1,60.0,100,40.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,17:01:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,17,A,1,1,1,2017-05-23 17:01:00,0
karrymart,4,2,110.0,210,100.0,cash,no,yes,no,no,no,yes,no,2017-05-23 00:00:00,no,17:11:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,17,B,1,1,1,2017-05-23 17:11:00,0
karrymart,1,1,190.0,200,10.0,cash,no,no,no,yes,no,no,no,2305/2017,no,18:08:00,evening,chain,cbd,mid,Tuesday,weekday,no,2305,2017,,18,A,1,1,1,,0
karrymart,1,1,60.0,110,50.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,18:27:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,18,A,1,1,1,2017-05-23 18:27:00,0
karrymart,1,1,60.0,100,40.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,15:40:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,15,A,1,1,1,2017-05-23 15:40:00,0
karrymart,1,1,60.0,100,40.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,20:14:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,A,1,1,1,2017-05-23 20:14:00,0
karrymart,2,2,130.0,140,10.0,cash,yes,yes,no,no,no,no,no,2017-05-23 00:00:00,no,07:56:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,7,A,1,1,1,2017-05-23 07:56:00,0
karrymart,2,2,70.0,100,30.0,cash,no,yes,yes,no,no,no,no,2017-05-23 00:00:00,no,19:57:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,A,1,1,1,2017-05-23 19:57:00,0
karrymart,5,3,282.0,500,218.0,cash,yes,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,19:48:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,B,1,1,1,2017-05-23 19:48:00,0
karrymart,1,1,60.0,60,0.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,20:27:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,A,1,1,1,2017-05-23 20:27:00,0
karrymart,1,1,60.0,100,40.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,12:20:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,12,A,1,1,1,2017-05-23 12:20:00,0
karrymart,10,3,614.0,1000,386.0,cash,yes,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,20:04:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,B,1,1,1,2017-05-23 20:04:00,0
karrymart,9,3,599.75,100,400.25,cash,yes,yes,yes,no,no,no,no,2017-05-23 00:00:00,no,17:53:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,17,B,1,1,1,2017-05-23 17:53:00,0
karrymart,4,2,330.0,400,70.0,cash,yes,yes,no,no,no,no,no,2017-05-23 00:00:00,no,18:07:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,18,B,1,1,1,2017-05-23 18:07:00,0
karrymart,2,2,165.0,200,35.0,cash,no,yes,yes,no,no,no,no,2017-05-23 00:00:00,no,17:20:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,17,A,1,1,1,2017-05-23 17:20:00,0
karrymart,1,1,110.0,150,40.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,17:49:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,17,A,1,1,1,2017-05-23 17:49:00,0
karrymart,1,1,80.0,100,20.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,18:07:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,18,A,1,1,1,2017-05-23 18:07:00,0
karrymart,3,1,185.0,200,15.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,18:14:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,18,B,1,1,1,2017-05-23 18:14:00,0
karrymart,1,1,40.0,50,10.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,18:31:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,18,A,1,1,1,2017-05-23 18:31:00,0
karrymart,2,1,120.0,200,80.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,20:44:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,A,1,1,1,2017-05-23 20:44:00,0
karrymart,1,1,145.0,1000,855.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,19:51:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,A,1,1,1,2017-05-23 19:51:00,0
karrymart,1,1,200.0,200,0.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,20:59:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,A,1,1,1,2017-05-23 20:59:00,0
karrymart,1,1,60.0,60,0.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,18:27:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,18,A,1,1,1,2017-05-23 18:27:00,0
karrymart,1,1,40.0,100,60.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,20:20:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,A,1,1,1,2017-05-23 20:20:00,0
karrymart,2,2,80.0,200,120.0,cash,no,no,yes,yes,no,no,no,2017-05-23 00:00:00,no,17:29:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,17,A,1,1,1,2017-05-23 17:29:00,0
karrymart,2,1,130.0,200,70.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,20:07:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,A,1,1,1,2017-05-23 20:07:00,0
karrymart,4,3,185.0,200,15.0,cash,yes,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,19:43:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,B,1,1,1,2017-05-23 19:43:00,0
karrymart,6,2,120.0,500,380.0,cash,yes,yes,no,no,no,no,no,2017-05-23 00:00:00,no,19:01:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,B,1,1,1,2017-05-23 19:01:00,0
karrymart,3,2,130.0,500,370.0,cash,no,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,19:43:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,B,1,1,1,2017-05-23 19:43:00,0
karrymart,1,1,85.0,100,15.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,18:24:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,18,A,1,1,1,2017-05-23 18:24:00,0
karrymart,1,1,70.0,500,430.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,21:08:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,21,A,1,1,1,2017-05-23 21:08:00,0
karrymart,1,1,60.0,100,40.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,18:56:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,18,A,1,1,1,2017-05-23 18:56:00,0
karrymart,1,1,25.0,50,25.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,19:27:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,A,1,1,1,2017-05-23 19:27:00,0
karrymart,1,1,40.0,200,160.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,18:55:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,18,A,1,1,1,2017-05-23 18:55:00,0
karrymart,1,1,5.0,5,0.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,20:50:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,A,1,1,1,2017-05-23 20:50:00,0
karrymart,1,1,50.0,1000,950.0,cash,no,no,no,yes,no,no,no,2017-05-23 00:00:00,no,19:21:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,A,1,1,1,2017-05-23 19:21:00,0
karrymart,1,1,50.0,50,0.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,15:05:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,15,A,1,1,1,2017-05-23 15:05:00,0
karrymart,1,1,60.0,90,30.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,12:49:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,12,A,1,1,1,2017-05-23 12:49:00,0
karrymart,1,1,60.0,100,40.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,06:43:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,6,A,1,1,1,2017-05-23 06:43:00,0
karrymart,1,1,15.0,15,0.0,cash,no,no,no,yes,no,no,no,2017-05-23 00:00:00,no,09:46:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,9,A,1,1,1,2017-05-23 09:46:00,0
karrymart,2,1,130.0,150,20.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,21:06:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,21,A,1,1,1,2017-05-23 21:06:00,0
karrymart,2,1,100.0,100,0.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,19:47:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,A,1,1,1,2017-05-23 19:47:00,0
karrymart,3,2,325.0,500,175.0,cash,no,no,yes,yes,no,no,no,2017-05-23 00:00:00,no,19:41:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,B,1,1,1,2017-05-23 19:41:00,0
karrymart,2,1,50.0,50,0.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,20:28:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,A,1,1,1,2017-05-23 20:28:00,0
karrymart,1,1,25.0,100,75.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,12:15:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,12,A,1,1,1,2017-05-23 12:15:00,0
karrymart,16,1,790.0,1000,210.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,18:05:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,18,B,1,1,1,2017-05-23 18:05:00,0
karrymart,3,3,440.0,500,60.0,cash,no,yes,yes,yes,no,no,no,2017-05-23 00:00:00,no,18:32:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,18,B,1,1,1,2017-05-23 18:32:00,0
karrymart,1,1,36.4,100,63.6,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,08:13:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,8,A,1,1,1,2017-05-23 08:13:00,0
karrymart,1,1,60.0,100,40.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,18:40:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,18,A,1,1,1,2017-05-23 18:40:00,0
karrymart,1,1,35.0,50,15.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,17:20:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,17,A,1,1,1,2017-05-23 17:20:00,0
karrymart,1,1,70.0,200,130.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,19:46:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,A,1,1,1,2017-05-23 19:46:00,0
karrymart,1,1,60.0,200,140.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,19:08:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,A,1,1,1,2017-05-23 19:08:00,0
karrymart,2,1,120.0,200,80.0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,19:59:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,A,1,1,1,2017-05-23 19:59:00,0
karrymart,3,1,58.0,100,42.0,cash,no,no,no,no,no,yes,no,2017-05-23 00:00:00,no,07:48:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,7,B,1,1,1,2017-05-23 07:48:00,0
karrymart,3,2,140.0,200,60.0,cash,no,yes,yes,no,no,no,no,2017-05-23 00:00:00,no,17:43:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,17,B,1,1,1,2017-05-23 17:43:00,0
karrymart,1,1,160.0,200,40.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,19:03:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,A,1,1,1,2017-05-23 19:03:00,0
karrymart,1,1,60.0,200,140.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,18:11:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,18,A,1,1,1,2017-05-23 18:11:00,0
karrymart,2,1,130.0,200,70.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,20:41:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,A,1,1,1,2017-05-23 20:41:00,0
karrymart,1,1,25.0,50,25.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,20:11:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,A,1,1,1,2017-05-23 20:11:00,0
karrymart,1,1,60.0,1000,940.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,19:51:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,A,1,1,1,2017-05-23 19:51:00,0
karrymart,1,1,60.0,200,140.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,20:11:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,A,1,1,1,2017-05-23 20:11:00,0
karrymart,4,3,320.0,320,0.0,cash,yes,no,yes,no,no,yes,no,2017-05-23 00:00:00,no,20:18:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,20,B,1,1,1,2017-05-23 20:18:00,0
karrymart,2,1,120.0,200,80.0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,19:29:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,19,A,1,1,1,2017-05-23 19:29:00,0
tuskys,1,1,190.0,200,10.0,cash,yes,no,no,no,no,no,no,2017-05-13 00:00:00,no,07:11:00,morning,chain,cbd,mid,Saturday,weekend,no,13,5,2017.0,7,A,1,1,1,2017-05-13 07:11:00,0
nakumatt,1,1,50.0,50,0.0,voucher,no,no,no,no,no,yes,no,2017-06-09 00:00:00,yes,17:48:00,evening,chain,karen,high,Friday,weekday,no,9,6,2017.0,17,A,1,1,1,2017-06-09 17:48:00,0
nakumatt,1,1,100.0,100,0.0,voucher,no,no,no,no,no,yes,no,2017-06-09 00:00:00,yes,17:48:00,evening,chain,karen,high,Friday,weekday,no,9,6,2017.0,17,A,1,1,1,2017-06-09 17:48:00,0
nakumatt,2,2,725.0,725,0.0,mpesa,no,yes,no,no,no,yes,no,2017-07-21 00:00:00,yes,22:01:00,night,chain,junction,high,Friday,weekday,yes,21,7,2017.0,22,A,1,1,1,2017-07-21 22:01:00,1
nakumatt,1,1,200.0,200,0.0,cash,no,no,yes,no,no,no,no,2017-06-15 00:00:00,yes,12:09:00,afternoon,chain,junction,high,Thursday,weekday,yes,15,6,2017.0,12,A,1,1,1,2017-06-15 12:09:00,0
nakumatt,1,1,530.0,600,70.0,cash,no,no,no,yes,no,no,no,2017-05-26 00:00:00,yes,11:02:00,morning,chain,junction,high,Friday,weekday,yes,26,5,2017.0,11,A,1,1,1,2017-05-26 11:02:00,0
nakumatt,1,1,95.0,100,5.0,cash,no,yes,no,no,no,no,no,2017-06-02 00:00:00,yes,14:34:00,afternoon,chain,junction,high,Friday,weekday,yes,2,6,2017.0,14,A,1,1,1,2017-06-02 14:34:00,0
zucchini,18,1,2654.71,2655,0.0,credit card,yes,no,no,no,no,no,no,2017-07-11 00:00:00,yes,19:54:00,night,chain,junction,high,Tuesday,weekday,no,11,7,2017.0,19,B,3,4,1,2017-07-11 19:54:00,1
ukwala,1,1,35.0,112,77.0,cash,yes,no,no,no,no,no,no,2017-06-01 00:00:00,no,14:17:00,afternoon,chain,cbd,mid,Thursday,weekday,no,1,6,2017.0,14,A,1,1,1,2017-06-01 14:17:00,0
tuskys,2,1,180.0,200,20.0,cash,no,no,no,yes,no,no,no,2017-06-15 00:00:00,no,18:01:00,evening,chain,cbd,mid,Thursday,weekday,no,15,6,2017.0,18,A,1,1,1,2017-06-15 18:01:00,0
karrymart,1,1,35.0,35,0.0,cash,no,no,no,yes,no,no,no,2017-06-01 00:00:00,no,01:33:00,morning,chain,cbd,mid,Thursday,weekday,no,1,6,2017.0,1,A,1,1,1,2017-06-01 01:33:00,0
tuskys,8,3,965.0,965,0.0,credit card,yes,yes,no,yes,no,no,no,2017-06-15 00:00:00,yes,20:11:00,night,chain,donholm,mid,Thursday,weekday,no,15,6,2017.0,20,B,1,1,1,2017-06-15 20:11:00,1
tuskys,11,3,3895.0,3895,0.0,credit card,yes,no,no,yes,no,yes,no,2017-06-15 00:00:00,yes,20:46:00,night,chain,donholm,mid,Thursday,weekday,no,15,6,2017.0,20,B,5,7,1,2017-06-15 20:46:00,1
tuskys,2,1,180.0,200,20.0,cash,no,no,no,yes,no,no,no,2017-06-15 00:00:00,yes,19:23:00,afternoon,chain,donholm,mid,Thursday,weekday,no,15,6,2017.0,19,A,1,1,1,2017-06-15 19:23:00,0
ukwala,4,2,161.0,200,39.0,cash,yes,no,no,yes,no,no,no,2017-06-19 00:00:00,no,08:26:00,morning,chain,cbd,mid,Monday,weekday,no,19,6,2017.0,8,B,1,1,1,2017-06-19 08:26:00,0
nakumatt,3,2,410.0,410,0.0,mpesa,yes,no,yes,no,no,no,no,2017-05-23 00:00:00,no,16:28:00,evening,chain,cbd,mid,Tuesday,weekday,yes,23,5,2017.0,16,B,1,1,1,2017-05-23 16:28:00,1
nakumatt,1,1,105.0,1000,895.0,cash,no,no,no,no,no,yes,no,2017-08-03 00:00:00,yes,20:20:00,night,chain,junction,high,Thursday,weekday,no,3,8,2017.0,20,A,1,1,1,2017-08-03 20:20:00,0
nakumatt,5,1,2450.0,2450,0.0,mpesa,no,no,no,yes,no,no,no,2017-08-03 00:00:00,yes,20:18:00,night,chain,junction,high,Thursday,weekday,no,3,8,2017.0,20,B,2,4,1,2017-08-03 20:18:00,1
tuskys,3,2,215.0,1000,785.0,cash,no,yes,yes,no,no,no,no,2017-06-30 00:00:00,no,19:00:00,night,chain,cbd,mid,Friday,weekday,no,30,6,2017.0,19,B,1,1,1,2017-06-30 19:00:00,0
nakumatt,3,1,300.0,300,0.0,mpesa,yes,no,no,no,no,no,no,2017-07-09 00:00:00,yes,14:23:00,afternoon,chain,junction,high,Sunday,weekend,no,9,7,2017.0,14,B,1,1,1,2017-07-09 14:23:00,1
nakumatt,1,1,60.0,100,40.0,cash,no,no,no,no,no,yes,no,2017-07-02 00:00:00,yes,17:23:00,evening,chain,junction,high,Sunday,weekend,no,2,7,2017.0,17,A,1,1,1,2017-07-02 17:23:00,0
tuskys,6,1,858.0,1000,142.0,cash,no,no,no,yes,no,no,no,2017-06-19 00:00:00,no,08:10:00,morning,chain,cbd,mid,Monday,weekday,no,19,6,2017.0,8,B,1,1,1,2017-06-19 08:10:00,0
nakumatt,1,1,45.0,50,5.0,cash,no,no,no,yes,no,no,no,2017-06-19 00:00:00,no,04:57:00,morning,chain,cbd,mid,Monday,weekday,yes,19,6,2017.0,4,A,1,1,1,2017-06-19 04:57:00,0
nakumatt,6,2,920.0,1000,80.0,cash,no,yes,yes,no,no,no,no,2017-06-24 00:00:00,yes,20:01:00,night,chain,karen,high,Saturday,weekend,no,24,6,2017.0,20,B,1,1,1,2017-06-24 20:01:00,0
tuskys,2,1,150.0,1000,850.0,cash,no,no,no,yes,no,no,no,2017-06-13 00:00:00,no,20:40:00,night,chain,cbd,mid,Tuesday,weekday,no,13,6,2017.0,20,A,1,1,1,2017-06-13 20:40:00,0
tuskys,1,1,34.0,100,66.0,cash,no,no,no,no,no,yes,no,2017-09-18 00:00:00,no,15:31:00,afternoon,chain,kericho town,mid,Monday,weekday,no,18,9,2017.0,15,A,1,1,1,2017-09-18 15:31:00,0
ukwala,14,3,848.0,1000,152.0,cash,no,yes,no,yes,no,yes,no,2016-11-28 00:00:00,no,19:26:00,night,chain,cbd,mid,Monday,weekday,no,28,11,2016.0,19,B,1,1,1,2016-11-28 19:26:00,0
nakumatt,1,1,90.0,1000,910.0,cash,no,no,yes,no,no,no,no,2017-06-28 00:00:00,no,11:48:00,morning,chain,cbd,mid,Wednesday,weekday,yes,28,6,2017.0,11,A,1,1,1,2017-06-28 11:48:00,0
tuskys,2,1,95.0,200,105.0,cash,yes,no,no,no,no,no,no,2017-06-23 00:00:00,no,21:58:00,night,chain,cbd,mid,Friday,weekday,no,23,6,2017.0,21,A,1,1,1,2017-06-23 21:58:00,0
ukwala,1,1,90.0,100,10.0,cash,no,no,no,yes,no,no,no,2017-02-25 00:00:00,no,11:44:00,morning,chain,cbd,mid,Saturday,weekend,no,25,2,2017.0,11,A,1,1,1,2017-02-25 11:44:00,0
nakumatt,4,1,526.0,526,0.0,mpesa,yes,no,no,no,no,no,no,2015-11-12 00:00:00,yes,17:10:00,evening,chain,junction,high,Thursday,weekday,no,12,11,2015.0,17,B,1,1,1,2015-11-12 17:10:00,1
karrymart,1,1,35.0,40,5.0,cash,yes,no,no,no,no,no,no,2017-06-19 00:00:00,no,04:30:00,morning,chain,cbd,mid,Monday,weekday,no,19,6,2017.0,4,A,1,1,1,2017-06-19 04:30:00,0
tuskys,5,3,331.0,331,0.0,mpesa,yes,yes,no,yes,no,no,no,2017-06-04 00:00:00,yes,13:12:00,afternoon,chain,donholm,mid,Sunday,weekday,no,4,6,2017.0,13,B,1,1,1,2017-06-04 13:12:00,1
karrymart,2,2,140.0,200,40.0,cash,no,yes,yes,no,no,no,no,2017-05-23 00:00:00,no,13:51:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,13,A,1,1,1,2017-05-23 13:51:00,0
karrymart,1,1,100.0,100,0.0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,13:55:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017.0,13,A,1,1,1,2017-05-23 13:55:00,0
karrymart,1,1,30.0,50,20.0,cash,no,no,no,no,no,yes,no,2018-05-23 00:00:00,no,16:08:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2018.0,16,A,1,1,1,2018-05-23 16:08:00,0
